plant_id,scientific_name_key,scientific_name,common_name,native_states,plant_type,sunlight,moisture,maintenance,zone_min,zone_max,bloom_start,bloom_end,accepted_usda_code,plant_family,growth_habit,duration,size_notes,bloom_color,bloom_time,water_use,light_requirements,soil_moisture,soil_ph,soil_description,wildlife_use,commercial_availability,propagation_description,supports_full_sun,supports_part_shade,supports_shade,supports_low_water,supports_medium_water,supports_high_water,bloom_jan,bloom_feb,bloom_mar,bloom_apr,bloom_may,bloom_jun,bloom_jul,bloom_aug,bloom_sep,bloom_oct,bloom_nov,bloom_dec,pollinator_group,pollinator_observation_count,supports_bee_observed,supports_butterfly_observed,supports_moth_observed,supports_fly_observed,supports_beetle_observed,supports_wasp_observed,supports_hummingbird_observed,has_ladybird_data,has_pollinator_data,display_name
PLANT-00222,carya cordiformis,Carya cordiformis,"Bitternut Hickory, Swamp Hickory, Bitternut, Pig Hickory, Pignut Hickory, Pignut, White Hickory, Red Hickory, Bitter Walnut, Bitter Pecan",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Tree,Full sun to part shade,Medium to wet,Low,4,9,April,May,CACO15,Juglandaceae,Tree,Perennial,Up to about 150 feet tall.,"Yellow , Green , Brown",Apr,Medium,"Sun , Part Shade , Shade",Moist,Circumneutral (pH 6.8-7.2),Rich soils.,Nuts are bitter and squirrels tend to avoid them. Serves as a primary host for some magnificent moths.,yes,Most easily grown from fresh seed sown immediately after collection or stratified and sown in spring. Increase by hardwood cuttings is usually successful.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Bitternut Hickory, Swamp Hickory, Bitternut, Pig Hickory, Pignut Hickory, Pignut, White Hickory, Red Hickory, Bitter Walnut, Bitter Pecan"
PLANT-00223,carya glabra,Carya glabra,"Pignut Hickory, Sweet Pignut Hickory, Coast Pignut Hickory, Pignut, Sweet Pignut, Smoothbark Hickory, Broom Hickory, Red Hickory, Swamp Hickory, Switch Hickory, Switchbud Hickory",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia,Tree,Full sun to part shade,Medium,Low,4,9,April,May,CAGL8,Juglandaceae,Tree,Perennial,Up to about 100 feet tall.,"Yellow , Green , Brown",Apr,Medium,"Sun , Part Shade , Shade",Dry,Circumneutral (pH 6.8-7.2),"Well-drained to dry, rich loams & silty clays.",Songbirds and small mammals. Serves as a primary host for some magnificent moths.,yes,Most easily grown from fresh seed sown immediately after collection or stratified and sown in spring. Increase by hardwood cuttings is usually successful.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Pignut Hickory, Sweet Pignut Hickory, Coast Pignut Hickory, Pignut, Sweet Pignut, Smoothbark Hickory, Broom Hickory, Red Hickory, Swamp Hickory, Switch Hickory, Switchbud Hickory"
PLANT-00224,carya illinoinensis,Carya illinoinensis,Pecan,Arkansas | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Mississippi | Missouri | Oklahoma | Tennessee | Texas,Tree,Full sun,Medium,Medium,5,9,April,May,CAIL2,Juglandaceae,Tree,Perennial,Up to about 160 feet.,Yellow,"Mar , Apr , May",High,Sun,Moist,,"Rich, moist, well-drained soils. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Caliche type",,yes,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Pecan
PLANT-00225,carya laciniosa,Carya laciniosa,Shellbark Hickory,Alabama | Arkansas | Delaware | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Mississippi | Missouri | Nebraska | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia | West Virginia,Tree,Full sun to part shade,Medium to wet,Low,5,8,April,May,CALA21,Juglandaceae,Tree,Perennial,"Up to about 130 feet tall, often shorter.","Yellow , Green , Brown","Mar , Apr , May",High,"Sun , Part Shade , Shade","Moist , Wet",,Loam,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shellbark Hickory
PLANT-00226,carya ovata,Carya ovata,"Shagbark Hickory, Carolina Hickory, Scalybark Hickory, Upland Hickory, Shellbark Hickory",Alabama | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Tree,Full sun to part shade,Medium,Low,4,8,April,May,CAOV2,Juglandaceae,Tree,Perennial,Up to about 150 feet tall. Often much shorter.,"Green , Brown","Mar , Apr , May , Jun",Medium,"Sun , Part Shade , Shade","Dry , Moist",Acidic (pH<6.8),"Well-drained, fertile soils. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay.","Squirrels and birds relish the seeds and catkins. Fruit-birds, Fruit-mammals, Nesting site, Cover, Substrate-insectivorous birds",yes,Most easily grown from fresh seed sown immediately after collection or stratified and sown in spring. Sow in permanent location as even small seedlings have a,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Shagbark Hickory, Carolina Hickory, Scalybark Hickory, Upland Hickory, Shellbark Hickory"
PLANT-00227,carya tomentosa,Carya tomentosa,"Mockernut Hickory, Mockernut Hickory, Big Bud Hickory, Mockernut, White Hickory, Whiteheart Hickory, Fragrant Hickory, Bigbud Hickory, Hardbark Hickory, Hognut, Bullnut",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Mississippi | Missouri | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Virginia | West Virginia,Tree,Full sun to part shade,Medium,Low,4,9,April,May,CATO6,Juglandaceae,Tree,Perennial,Up to about 100 feet tall.,Yellow,Apr,Medium,Part Shade,Moist,Acidic (pH<6.8),"Dry, sandy to mesic, rich soils.",Serves as a primary host for some magnificent moths.,yes,Most easily grown from fresh seed sown immediately after collection or stratified and sown in spring. Increase by hardwood cuttings is usually successful.,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Mockernut Hickory, Mockernut Hickory, Big Bud Hickory, Mockernut, White Hickory, Whiteheart Hickory, Fragrant Hickory, Bigbud Hickory, Hardbark Hickory, Hognut, Bullnut"
PLANT-00228,carya ã— laneyi,Carya Ã— laneyi,hickory,New Hampshire | Pennsylvania | Vermont | Wisconsin,Tree,Full sun to part shade,Medium,Low,4,8,April,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hickory
PLANT-00229,castanea dentata,Castanea dentata,American Chestnut,Alabama | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Mississippi | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia,Tree,Full sun,Medium,High,5,8,June,June,CADE12,Fagaceae,Tree,Perennial,Up to about 100 feet tall.,White,"Jun , Jul",Medium,"Sun , Part Shade , Shade",Moist,Acidic (pH<6.8),,Provides larval food for around 125 species of butterflies and moths.,,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,American Chestnut
PLANT-00230,castanea ozarkensis,Castanea ozarkensis,Ozark chinquapin,Alabama | Arkansas | Louisiana | Mississippi | Missouri | Oklahoma,Tree,Full sun,Medium,High,5,8,May,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ozark chinquapin
PLANT-00231,castilleja coccinea,Castilleja coccinea,"Scarlet Paintbrush, Scarlet Indian Paintbrush, Painted Cup, Indian Paintbrush",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun,Medium,Medium,4,8,April,July,CACO17,Scrophulariaceae,Herb,Annual,"Up to about 28 inches tall, often shorter.","White , Red , Pink , Orange , Yellow , Green","Jan , Feb , Mar , Apr , May , Jun , Jul , Aug , Sep",Medium,Sun,Moist,,"Damp, sandy soils.",,yes,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Scarlet Paintbrush, Scarlet Indian Paintbrush, Painted Cup, Indian Paintbrush"
PLANT-00232,catalpa bignonioides,Catalpa bignonioides,"Southern Catalpa, Cigar Tree, Indian Bean",Alabama | Florida | Georgia | Louisiana | Mississippi,Tree,Full sun to part shade,Medium to wet,Medium,5,9,May,June,CABI8,Bignoniaceae,Tree,Perennial,,White,"May , Jun",Low,Part Shade,Wet,,Wet to moist soils.,,yes,Seeds require no stratification or scarification. Both hardwood and softwood,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Southern Catalpa, Cigar Tree, Indian Bean"
PLANT-00233,catalpa speciosa,Catalpa speciosa,"Northern Catalpa, Catalpa Tree, Cigar Tree, Indian Bean",Alabama | Arkansas | Colorado | Connecticut | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Virginia | West Virginia | Wisconsin,Tree,Full sun to part shade,Medium to wet,Medium,4,8,May,June,CASP8,Bignoniaceae,Tree,Perennial,Up to about 100 feet tall.,White,"Apr , May , Jun",Low,Part Shade,Moist,,"Deep, rich, moist soils.",,yes,Very easy to grow from seeds and transplant. Seeds require no pretreatment. Catalpa will root from semi-hardwood cuttings taken in late summer or root cuttings taken in late fall.,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Northern Catalpa, Catalpa Tree, Cigar Tree, Indian Bean"
PLANT-00234,caulophyllum thalictroides,Caulophyllum thalictroides,"Blue Cohosh, Squaw-root, Papoose-root, Caulophylle Faux-pigamon",Alabama | Arizona | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Part shade to full shade,Medium,Medium,3,8,April,April,CATH2,Berberidaceae,Herb,Perennial,Up to about 3 feet tall.,"Yellow , Green , Brown","Apr , May",Medium,Shade,Moist,,"Rich, moist, well-drained soils",,yes,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Blue Cohosh, Squaw-root, Papoose-root, Caulophylle Faux-pigamon"
PLANT-00235,ceanothus americanus,Ceanothus americanus,"New Jersey Tea, Redroot",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Deciduous shrub,Full sun to part shade,Dry to medium,Low,4,8,May,July,CEAM,Rhamnaceae,Shrub,Perennial,"Normally no more than 3 feet tall, but can reach 5 feet.",White,"Mar , Apr , May , Jun , Jul , Aug","Low , Medium","Sun , Part Shade","Dry , Moist",Circumneutral (pH 6.8-7.2),"Well-drained, mesic sand, loam, or limey soils. Sandy, Sandy Loam, Medium Loam, Limestone-based",Butterflies use flowers. Turkeys and quail consume seeds.,yes,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"New Jersey Tea, Redroot"
PLANT-00236,ceanothus herbaceus,Ceanothus herbaceus,"Prairie Redroot, Smaller Redroot, Small Redroot, Inland Ceanothus, Fuzzy Ceanothus, Jersey Tea, Redroot",Arkansas | Colorado | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Massachusetts | Michigan | Minnesota | Missouri | Montana | Nebraska | New Jersey | New Mexico | New York | North Dakota | Ohio | Oklahoma | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin | Wyoming,Deciduous shrub,Full sun,Dry to medium,Low,4,8,April,June,CEHE,Rhamnaceae,Shrub,Perennial,Up to about 3 feet tall.,"White , Blue","Mar , Apr , May , Jun , Jul , Aug",Low,Sun,Dry,Alkaline (pH>7.2),"Well-drained clays, sandy loams, or limey soils, calcareous preferred. Often found growing in cracks in limestone outcrops.",,yes,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Prairie Redroot, Smaller Redroot, Small Redroot, Inland Ceanothus, Fuzzy Ceanothus, Jersey Tea, Redroot"
PLANT-00237,celastrus scandens,Celastrus scandens,American Bittersweet,Alabama | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin | Wyoming,Vine,Full sun,Medium,Low,3,8,May,June,CESC,Celastraceae,Vine,Perennial,"Climber, stems up to about 50 feet long.","Yellow , Green , Brown","May , Jun",High,"Sun , Part Shade , Shade","Dry , Moist",Circumneutral (pH 6.8-7.2),Well-drained soils.,,yes,"Sow seeds in fall or stratify and sow in spring. Bittersweet can also be propagated by root cuttings, layers, suckers, hardwood and softwood cuttings. Treatment of cuttings is not necessary, but it may hasten rooting.",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,American Bittersweet
PLANT-00238,celtis laevigata,Celtis laevigata,"Sugar Hackberry, Texas Sugarberry, Sugarberry, Southern Hackberry, Lowland Hackberry, Hackberry, Palo Blanco",Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Kansas | Kentucky | Louisiana | Maryland | Mississippi | Missouri | North Carolina | Oklahoma | South Carolina | Tennessee | Texas | Virginia | West Virginia,Tree,Full sun to part shade,Medium to wet,Low,6,9,April,May,CELA,Ulmaceae,Tree,Perennial,Up to about 80 feet tall.,Green,"Feb , Mar , Apr",High,Part Shade,Dry,,"Various moist soils. Sandy, Sandy Loam, Medium Loam, Clay, Clay Loam, Caliche type","At least 10 species of birds including robins, mockingbirds, and other songbirds eat the sweetish fruits.",yes,Stratified seed sown in spring or untreated seed sown in fall. Can be rooted from juvenile wood and from root sprouts or suckers.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Sugar Hackberry, Texas Sugarberry, Sugarberry, Southern Hackberry, Lowland Hackberry, Hackberry, Palo Blanco"
PLANT-00239,celtis occidentalis,Celtis occidentalis,"Common Hackberry, Northern Hackberry, American Hackberry, Nettle Tree, Beaverwood, False Elm",Alabama | Arkansas | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | West Virginia | Wisconsin | Wyoming,Tree,Full sun to part shade,Medium to wet,Low,2,9,April,May,CEOC,Ulmaceae,Tree,Perennial,Up to 100 feet tall.,"Green , Brown","Apr , May",Low,"Sun , Part Shade , Shade","Dry , Moist",Circumneutral (pH 6.8-7.2),"Rich, moist soils. pH adaptable.",Hackberries are among the best food and shelter plants for wildlife. The,yes,Stratified seed sown in spring or untreated seed sown in fall. Can be rooted from juvenile wood and from root sprouts or suckers.,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Common Hackberry, Northern Hackberry, American Hackberry, Nettle Tree, Beaverwood, False Elm"
PLANT-00240,cephalanthus occidentalis,Cephalanthus occidentalis,"Common Buttonbush, Buttonbush, Button Willow, Honey Bells, Honeybells, Honey Balls, Honeyballs, Button-bush",Alabama | Arkansas | California | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Deciduous shrub,Full sun to part shade,Medium to wet,Low,5,9,June,June,CEOC2,Rubiaceae,Shrub,Perennial,Up to about 12 feet tall.,"White , Pink","Jun , Jul , Aug , Sep",High,"Part Shade , Shade","Moist , Wet",Circumneutral (pH 6.8-7.2),"Limestone-based, Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay","Nectar-butterflies, Nectar-bees, Nectar-insects, Fruit-birds",yes,"Sow fresh, untreated seed.",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Common Buttonbush, Buttonbush, Button Willow, Honey Bells, Honeybells, Honey Balls, Honeyballs, Button-bush"
PLANT-00241,cercis canadensis,Cercis canadensis,"Eastern Redbud, Redbud",Alabama | Arkansas | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Michigan | Mississippi | Missouri | Nebraska | New Jersey | New Mexico | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia | West Virginia,Tree,Full sun to part shade,Medium,Low,4,8,April,April,CECA4,Fabaceae,Tree,Perennial,Up to about 30 feet tall.,Pink,"Mar , Apr , May",Low,"Part Shade , Shade",Moist,,"Moist, fertile, well-drained soils.",,yes,The simplest way to grow redbuds is to scarify seeds and plant outdoors in the fall. Cuttings are nearly impossible. Seedlings which may develop around mature trees are easily moved when very small.,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Eastern Redbud, Redbud"
PLANT-00242,cercis canadensis var. texensis,Cercis canadensis var. texensis,Texas Redbud,Oklahoma | Texas,Tree,Full sun to part shade,Medium,Medium,6,9,April,April,CECAT,Fabaceae,Tree,Perennial,Up to about 20 feet tall.,"White , Pink , Purple","Mar , Apr","Low , Medium","Sun , Part Shade",Dry,Alkaline (pH>7.2),"Well-drained, calcareous, rocky, sandy, loamy, or clay soils, usually limestone-based.",The,yes,Propagate with scarified and stratified seed.,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Texas Redbud
PLANT-00243,chamaecrista fasciculata,Chamaecrista fasciculata,"Partridge Pea, Sleepingplant, Sensitive Plant",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Jersey | New Mexico | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Virginia | West Virginia | Wisconsin,Annual,Full sun,Dry to medium,Low,3,9,June,September,CHFA2,Fabaceae,Herb,Annual,Up to about 3 feet tall.,Yellow,"Jun , Jul , Aug , Sep , Oct",Medium,"Sun , Part Shade","Dry , Moist",,"Dry, deep, sandy, well-drained soils. Clay, Clay Loam, Medium Loam, Sandy Loam, Sandy, Acid-based, Calcareous","Nectar-Bees, Nectar-Butterflies, Seeds-Granivorous birds, Nectar-ants.",yes,Propagate by seed.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Partridge Pea, Sleepingplant, Sensitive Plant"
PLANT-00244,chamaecyparis lawsoniana,Chamaecyparis lawsoniana,"Port Orford Cedar, Lawson False Cypress, Lawson's False Cypress",California | Oregon,Needled evergreen,Full sun to part shade,Medium,Low,5,8,Non-flowering,Non-flowering,CHLA,Cupressaceae,Tree,,Up to about 180 feet tall.,Yellow,Apr,Medium,Part Shade,Dry,,"Well-drained, sandy loam.",,yes,"Seed germination is usually low, due in part to poor seed quality, and also to embryo dormancy. Softwood or semi-hardwood cuttings taken in fall are the principal means of propagation.",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Port Orford Cedar, Lawson False Cypress, Lawson's False Cypress"
PLANT-00245,chamaecyparis thyoides,Chamaecyparis thyoides,Atlantic White Cedar,Alabama | Connecticut | Delaware | Florida | Georgia | Maine | Maryland | Massachusetts | Mississippi | New Hampshire | New Jersey | New York | North Carolina | Pennsylvania | Rhode Island | South Carolina | Virginia,Needled evergreen,Full sun to part shade,Medium to wet,Low,4,8,Non-flowering,Non-flowering,CHTH2,Cupressaceae,Tree,Perennial,Up to about 75 feet tall.,Green,"Mar , Apr , May",Low,Part Shade,Wet,,"Moist, sandy soil.",,yes,"Seed germination is usually low, due in part to poor seed quality, and also to embryo dormancy. Softwood or semi-hardwood cuttings are the principal means of propagation.",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Atlantic White Cedar
